Part Number,Manufacturer,Description,External Id
69-35353-3,Boeing,RETAINER,25807
69-37170-1,Boeing,CLIP AY,25808
69-41582-3,SPIRIT,MOLDED FASTENER,25809
69-42953-1,Boeing,FITTING,25810
69-43757-10,Boeing,BRACKET,25811
69-73455-1,Boeing,SEAL,25812
69-77023-1,Boeing,Fuel Seal,25813
69-77135-1,Boeing,SEAL,25814
69-77559-1,SPIRIT,WASHER  SPRING,25815
69-77559-3,SPIRIT,WASHER  SPRING,25816
69-77562-1,SPIRIT,CUP WASHER SPR,25817
69-77600-1,Boeing,SLEEVE,25818
69273-4,EMBRAER,NUT,25819
692D100-13,Vickers Fluid System Components and Spare Parts,ACT R,25820
692D100-3,TBA,ACTUATOR,25821
69335-4-8,TBA,BOLT,25822
69494J13,None Specified,PACKING - PREFO,25823
69494J151,HS,PACKING,25824
69494J154,HS,PACKING-PREFORM,25825
69494J155,TBA,PACKING,25826
69494J251,HAMILTON SUNDSTRAND,PACKING,25827
69494J283,None Specified,PACKING - PREFO,25828
69494J338,HS,PACKING - 69494,25829
69494J346,HAMILTON SUNDSTRAND,PACKING,25830
69494J354,HS,PACKING,25831
69494J906,HS,PACKING,25832
69494J908,EMBRAER,O RING,25833
69494J910,HS,PACKING,25834
69541,TBA,STRIKER,25835
69770,TBA,COVER,25836
69B00095-1,Boeing,SPRING,25837
69B02738-1,Boeing,SPRING,25838
69B02754-2,Boeing,PIN,25839
69B11420-2,SPIRIT,ATTACHMENT STUD,25840
6704,Jamco America,STARLOCK,25841
69B17196-1,Boeing,SPRING,25842
C3-97,Jamco America,CATCH,25843
C396J,Jamco America,LATCH,25844
C5H,TBA,COMPASS,25845
C84500-001,None Specified,VALVE ASSY MOTO,25846
CA18062,TBA,INSERT,25847
CA1824-2,TBA,STUD NUT,25848
CA1824-5,TBA,STUD NUT,25849
CA1825,Eurocopter-American Airframe Components & Spare Pa,RING,25850
CA1826-1,Cessna Citation Airframe Components & Spare Parts,"RING, RETAINING",25851
CA2021-2,Resource Data Pricing (Map to AVL),STUD,25852
CA2035,Honeywell (Grimes) Lighting Components and Spare P,"RING, RETAINING",25853
CB4001G3AA16H,TBA,STANDOFF,25854
CB4001G3AA8H750,TBA,STANDOFF,25855
CC0209PMUA17A,TBA,RELAY,25856
CC55147,TBA,CAM RLR,25857
CC55615,Resource Data Pricing (Map to AVL),ROLLER ASSY,25858
CD00944F2,KEDDEG COMPANY,FILTER,25859
CED1056,None Specified,RELAY,25860
CF15-700,TBA,CLAMP,25861
CG3043,TBA,SEAL,25862
CH34731,Champion Aerospace,IGNITER PLUG,25863
CM47019,BAE Systems,"POTENTIOMETER,",25864
CN21,TBA,COVER,25865
CP30HP6,Jamco America,HOLE PLUG,25866
CPAM777,TBA,BINDER,25867
CR020I,TBA,OUTLET,25868
CTB3000,TBA,BLOCK,25869
CTB3CS,TBA,COVER,25870
CTB9000,Roll-Royce RB211-535 Engine Spare Parts,TERMINAL,25871
CTB9CS,None Specified,COVER,25872
CU09644003,NO MFG INFO,RESOLVER ASSY A,25873
CU09644004,TBA,RESOLVER,25874
CU09644005,TBA,RESOLVER,25875
CU09696056,TBA,SENSOR,25876
CV99-191,ADPMA,"VALVE ASSEMBLY,",25877
CV99-237,Aviall Inventory Listing,VALVE AY# VALVE,25878
D00000E60-833-5,TBA,JCKSCRWS,25879
D00000E60-833-7,TBA,JACKSCRW,25880
D20011,None Specified,BATTERY ASSSY,25881
D201L5,TBA,SWITCH,25882
D201LB5,TBA,SWITCH,25883
D436-37,Cessna Citation Airframe Components & Spare Parts,SPLICE,25884
D436-38,Cessna Citation Airframe Components & Spare Parts,"Splice, 14 Gaug",25885
D51556,None Specified,MEDIA,25886
D52000-60000,TBA,RECORDER,25887
D717-01-100,Page Aerospace (Boeing Components),BATTERY PACK,25888
D717-02-001,AIRBUS SAS,POWER SUPPLY,25889
D724-03-001,None Specified,"SWITCH,LEVER",25890
D731-03-001,TBA,SWITCH,25891
D731-04-001,TBA,SWITCH,25892
D731-05-001,BAE Systems,"SWITCH, FIRE",25893
D731-06-001,TBA,SWITCH,25894
D7345,TBA,TRNSFRMR,25895
D738-01-001,TBA,SWITCH,25896
D738-01-155,None Specified,CAP,25897
09-531-0019,None Specified,MODULE,25898
09-531-0021,None Specified,MODULE,25899
09-531-0023,None Specified,MODULE,25900
09-531-0024,None Specified,MODULE,25901
09-531-0025,None Specified,MODULE,25902
09-531-0026,None Specified,MODULE,25903
09-531-0030,None Specified,MODULE,25904
09-531-0033,None Specified,MODULE,25905
09-531-0034,None Specified,MODULE,25906
09-531-0035,None Specified,MODULE,25907
09-531-0036,None Specified,MODULE,25908
09-531-0037,None Specified,MODULE,25909
09-532-0003,None Specified,MODULE,25910
09-532-0004,None Specified,MODULE,25911
09-532-0005,None Specified,MODULE,25912
09-532-0103,"Korry Electrical Switches, Indicators, Display Mod",SWITCH MODULE,25913
09-532-0104,None Specified,MODULE,25914
09-532-0105,None Specified,MODULE,25915
0A041-0240-11,None Specified,TANK AY,25916
0A041-0240-31,None Specified,"TANK,WATER,AIRC",25917
0A201-0209,NO MFG INFO,CUSHION-PAN,25918
0A201-0211,NO MFG INFO,CUSHION-BACK,25919
0A201-0213CP,NO MFG INFO,COVER-PAN CUSHI,25920
0A201-0214CP,IPECO,COVER - CUSHION,25921
0A201-0219,IPECO,G.A. HEADREST,25922
0A254-0209,IPECO,CUSHION,25923
0A254-0511,Resource Data Pricing (Map to AVL),CUSHION,25924
0A258-0401,Resource Data Pricing (Map to AVL),HEADREST,25925
0FB0010A01M01,Jamco America,BUMPER,25926
0FB0010A01M03,Jamco America,BUMPER,25927
0FB0010A01M09,Jamco America,BUMPER,25928
0FB0010A01M11,Jamco America,BUMPER,25929
0FB0010A01M13,Jamco America,BUMPER,25930
0FB0010A01M41,None Specified,BUMPER,25931
0FB2420A02M01,Jamco America,RUB STRIP,25932
0FB2420A02M03,Jamco America,RUB STRIP,25933
0FB2420A02M05,Jamco America,RUB STRIP,25934
0FB2420A02M07,Jamco America,RUB STRIP,25935
0FB2420A02M09,Jamco America,RUB STRIP,25936
0FB2420A02M37,Jamco America,RUB STRIP,25937
0FB3110A01M09,Jamco America,RETAINER,25938
0FB3110A04M09,Jamco America,RETAINER,25939
0FB3110A04M10,Jamco America,RETAINER,25940
0FB3210A01M09,Jamco America,INSERT,25941
0FB4110A01G01,Jamco America,RETAINER,25942
0FB4110A02G01,Jamco America,RETAINER,25943
0FB4110A04G01,Jamco America,RETAINER,25944
0FB4110A05G01,Jamco America,RETAINER,25945
0FB4110A05G02,Jamco America,RETAINER,25946
0FB4110A07G01,Jamco America,RETAINER,25947
0FB4110A09G01,Jamco America,RETAINER,25948
0FB4110A12G01,Jamco America,RETAINER,25949
0FB4110A12G02,Jamco America,RETAINER,25950
0FB4110A13G01,Jamco America,RETAINER,25951
0FB4110A13G02,None Specified,RETAINER,25952
113W9215-2,None Specified,DOOR AY,25953
113W9215-3,None Specified,DOOR AY,25954
113W9215-4,None Specified,DOOR AY,25955
113W9250-3,Boeing,SEAL,25956
113W9250-4,Boeing,SEAL,25957
113W9250-5,Boeing,SEAL,25958
113W9250-6,Boeing,SEAL,25959
113W9250-7,Boeing,SEAL,25960
113W9250-8,Boeing,SEAL,25961
113W9255-5,Boeing,DOOR,25962
113W9305-9,Boeing,BOLT,25963
113W9310-3,Boeing,SEAL,25964
113W9310-4,Boeing,SEAL,25965
113W9310-5,Boeing,SEAL,25966
113W9310-6,Boeing,SEAL,25967
113W9315-1,None Specified,DOOR AY,25968
113W9315-2,None Specified,DOOR AY,25969
113W9315-3,None Specified,DOOR AY,25970
113W9315-4,None Specified,DOOR AY,25971
113W9323-1,Boeing,HINGE HF,25972
113W9323-2,Boeing,HINGE HF,25973
113W9323-3,Boeing,PIN,25974
113W9327-1,None Specified,LATCH AY,25975
113W9327-2,None Specified,LATCH AY,25976
113W9330-25,Boeing,SEAL,25977
113W9330-3,Boeing,SEAL,25978
113W9330-5,Boeing,SEAL,25979
113W9330-6,Boeing,SEAL,25980
113W9330-7,Boeing,SEAL,25981
113W9330-8,Boeing,SEAL,25982
113W9331-3,Boeing,SEAL,25983
113W9337-1,Boeing,TIE,25984
113W9360-13,Boeing,SEAL,25985
113W9360-14,Boeing,SEAL,25986
113W9360-3,Boeing,SEAL,25987
113W9360-4,None Specified,SEAL,25988
113W9360-5,Boeing,SEAL,25989
113W9360-9,Boeing,SEAL,25990
113W9367-5,None Specified,FITTING,25991
113W9367-6,None Specified,FITTING,25992
113W9367-7,None Specified,FITTING,25993
113W9380-17,None Specified,FAIRING,25994
113W9380-18,None Specified,FAIRING,25995
113W9380-3,Boeing,SEAL,25996
113W9380-4,Boeing,SEAL,25997
113W9380-7,Boeing,SEAL,25998
113W9389-1,Valtec Control Valves,SEAL,25999
113W9389-2,Boeing,SEAL,26000
113W9410-10,Boeing,SEAL,26001
113W9410-11,Boeing,SEAL,26002
113W9410-12,Boeing,SEAL,26003
113W9410-3,Boeing,SEAL,26004
113W9410-5,None Specified,SEAL,26005
113W9410-6,Boeing,SEAL,26006
113W9215-11,Boeing,SCREW,26007
141W2873-10,Boeing,FTG AY,26008
141W2873-9,Boeing,FITTING,26009
141W2950-9,SPIRIT AEROSYSTEMS,BELT ASSY,26010
141W2968-1,SPIRIT AEROSYSTEMS,CLEAT,26011
141W2980-14,None Specified,FTG AY,26012
141W2981-1,SPIRIT AEROSYSTEMS,BUSHING-RETRACT,26013
141W2985-1,Boeing,CLEAT,26014
141W5350-2,SPIRIT AEROSYSTEMS,DOOR ASSY,26015
141W5350-3,Boeing,PIN,26016
141W5350-4,Boeing,DOOR,26017
141W5613-2,Boeing,SHIM,26018
141W5613-32,Boeing,SHIM,26019
141W5615-1,Boeing,PIN,26020
141W5633-1,SPIRIT AEROSYSTEMS,PIN,26021
141W5642-1,Boeing,SHIM,26022
141W5642-2,SPIRIT AEROSYSTEMS,FILLER,26023
141W5643-3,SPIRIT AEROSYSTEMS,FLANGED BUSHING,26024
141W5647-1,SPIRIT AEROSYSTEMS,BOLT ASSY,26025
141W6104-10,Boeing,HINGE AY,26026
141W6104-11,Boeing,HINGE AY,26027
141W6104-12,Boeing,HINGE AY,26028
141W6104-9,Boeing,HINGE AY,26029
141W6105-21,Boeing,HINGE AY,26030
141W6105-22,Boeing,HINGE AY,26031
141W6105-25,Boeing,HINGE AY,26032
141W6105-26,Boeing,HINGE AY,26033
141W6108-1,Boeing,FTG AY,26034
141W6108-2,Boeing,FTG AY,26035
141W6111-1,Boeing,FITTING,26036
141W6111-2,Boeing,FTG AY,26037
141W6113-19,Boeing,SEAL,26038
141W6113-20,Boeing,SEAL,26039
141W6113-21,Boeing,SEAL,26040
141W6113-22,Boeing,SEAL,26041
141W6113-23,Boeing,RETAINER,26042
141W6113-24,Boeing,RETAINER,26043
141W6113-31,Boeing,RETAINER,26044
141W6113-33,Boeing,RETAINER,26045
141W6113-34,Boeing,RETAINER,26046
141W6113-35,Boeing,RETAINER,26047
141W6113-36,Boeing,RETAINER,26048
141W6114-15,Boeing,SEAL,26049
141W6114-16,Boeing,SEAL,26050
141W6114-17,Boeing,SEAL,26051
141W6114-18,Boeing,SEAL,26052
141W6114-19,Boeing,SEAL,26053
141W6114-2,Boeing,SEAL,26054
141W6114-20,Boeing,SEAL,26055
141W6114-5,Boeing,SEAL,26056
141W6114-6,Boeing,SEAL,26057
141W6114-7,Boeing,PLUG,26058
141W6301-6,Boeing,BLCRK AY,26059
141W6310-2,Boeing,STRUT AY,26060
141W6310-5,None Specified,STRUT AY,26061
141W6314-15,Boeing,SUPT AY,26062
2119835-7,Honeywell GA Components & Spare Parts,CARGO SMOKE DET,26063
211996,None Specified,BOX ASSY,26064
211C223-175,None Specified,SWITCH,26065
211C223-523,AIRBUS SAS,SWITCH LOW PRES,26066
211C223-534,None Specified,"SWITCH,PRESSURE",26067
21243-6-10,Resource Data Pricing (Map to AVL),FILTER,26068
212C139-3,AIRBUS SAS,SWITCH,26069
212N3030-27,None Specified,ROD AY,26070
212W1101-5,None Specified,DUCT,26071
212W1102-7,Boeing,DUCT,26072
212W1103-11,None Specified,DUCT,26073
212W1103-12,None Specified,DUCT,26074
212W1104-6,None Specified,DUCT,26075
212W1105-4,None Specified,DUCT,26076
212W1219-1,None Specified,DUCT AY,26077
212W1251-1,AIRBUS SAS,DUCT,26078
212W1252-1,Boeing,DUCT AY,26079
212W1253-5,None Specified,DUCT AY,26080
212W1254-6,AIRBUS SAS,DUCT AY,26081
212W1255-1,AIRBUS SAS,DUCT AY,26082
212W1301-5,None Specified,DUCT AY,26083
212W1302-1,None Specified,GROUND,26084
212W1303-7,None Specified,DUCT AY,26085
212W1304-10,None Specified,DUCT AY,26086
212W1304-9,Boeing,DUCT,26087
212W1305-1,Boeing,DUCT,26088
212W1309-4,None Specified,DUCT AY,26089
212W1312-6,Boeing,DUCT,26090
212W2101-1,Boeing,DUCT AY,26091
212W2101-11,None Specified,DUCT AY,26092
212W2101-17,None Specified,DUCT AY,26093
212W2101-20,None Specified,DUCT AY,26094
212W2101-23,None Specified,DUCT AY,26095
212W2511-1,Boeing,SCREENAY,26096
213T1100-33,Boeing,ROD AY,26097
213W1502-1,Boeing,GASKET,26098
213W1502-2,Boeing,GASKET,26099
213W1502-3,Boeing,GASKET,26100
213W1502-4,Boeing,GASKET,26101
213W1502-5,Boeing,GASKET,26102
213W2210-10,None Specified,DUCT AY,26103
213W2210-6,None Specified,DUCT AY,26104
213W2210-7,None Specified,DUCT AY,26105
213W2210-8,None Specified,DUCT AY,26106
213W2210-9,None Specified,DUCT AY,26107
213W2220-14,None Specified,DUCT AY,26108
213W2220-15,None Specified,DUCT AY,26109
213W2501-1,Boeing,GASKET,26110
213W2501-3,Boeing,GASKET,26111
213W3122-1,Boeing,BRKT AY,26112
213W3122-2,None Specified,BRACKET,26113
213W3123-1,Boeing,SEAL,26114
213W3123-2,Boeing,SEAL AY,26115
213W3124-2,None Specified,RETAINER,26116
213W3130-7,None Specified,TUBE AY,26117
30100022-3,Pacific Scientific,LAVATORY FIRE B,26118
30136-0107,None Specified,XMITTR,26119
30136-0108,AIRBUS SAS,XMITTR,26120
301398-2,None Specified,OVENTRAY,26121
3015AE00GA,None Specified,CLAMP,26122
3015AE00GA00,None Specified,CLAMP,26123
30178-400,None Specified,COUPLING,26124
30178-450,None Specified,COUPLING,26125
30230,None Specified,ACCUMULATOR ASS,26126
3042000-1,AIRBUS SAS,ACTUATOR,26127
304643-2,None Specified,MODULE DATA MEM,26128
304RAA1,None Specified,SERVO,26129
306-4322,"Korry Electrical Switches, Indicators, Display Mod",SWITCH,26130
30661,None Specified,COUPLING,26131
3071BPEGPL,Resource Data Pricing (Map to AVL),LAMP,26132
30817-600,Raytheon Aircraft Airframe Componenst and Spare Pa,COUPLING (1/1),26133
30830,None Specified,CYLINDER ASSEMB,26134
30903912,Aviall Inventory Listing,CARTRIDGE,26135
30903913,Aviall Inventory Listing,CARTRIDGE,26136
31-5206-13,Honeywell GA Components & Spare Parts,LANYARD ASSY,26137
31-7574-1,None Specified,LENS,26138
31-7611-1,Honeywell (Grimes) Lighting Components and Spare P,LIGHT ASSY,26139
31-7611-2,Honeywell (Grimes) Lighting Components and Spare P,LIGHT,26140
31-7612-5,Honeywell (Grimes) Lighting Components and Spare P,LIGHT ASSY,26141
31-7697-11,Honeywell GA Components & Spare Parts,LENS ASSY,26142
31-7705-1,Honeywell (Grimes) Lighting Components and Spare P,LENS ASSY,26143
31-7717-3,Honeywell (Grimes) Lighting Components and Spare P,LAMPHOLD,26144
31-7738-5,None Specified,LIGHT ASSY,26145
31-7760-3,Honeywell (Grimes) Lighting Components and Spare P,LAMP ASSY,26146
31-7768-3,None Specified,LENS,26147
31-7771-3,Honeywell GA Components & Spare Parts,FLASHTUBE ASSY,26148
31-7817-3,Honeywell Commercial Airline Components & Spare Pa,GASKET,26149
31-7829-1,Honeywell Commercial Airline Components & Spare Pa,REFLECTOR ASSY,26150
31-7829-2,Honeywell GA Components & Spare Parts,REFLECTOR ASSY,26151
31-7830-1,Honeywell GA Components & Spare Parts,LANYARD ASSY,26152
31-8300-5,Honeywell (Grimes) Lighting Components and Spare P,"LENS, LIGHT,POS",26153
310-12,None Specified,TABLE AY,26154
310-12627-00,None Specified,TRNSFRMR,26155
310-19618-02,None Specified,XFMR,26156
310-19664-01,None Specified,XFMR,26157
3100-101-3,None Specified,THERMO,26158
3100-101-4,None Specified,THERMO,26159
3100107A,None Specified,SENSOR,26160
310058-101EK,None Specified,CONTAINR,26161
310069-101EK,None Specified,CART,26162
310070-101EK,None Specified,CART,26163
310159-101EK,None Specified,RACK,26164
310159-102EK,None Specified,RACK,26165
310168-101EK,None Specified,CART,26166
3101768-1,None Specified,GASKET,26167
3109906,None Specified,ATTRNSFR,26168
310T4080-8,SPIRIT AEROSYSTEMS,SHIM,26169
310W3038-13,None Specified,BOLT,26170
310W3038-3,Boeing,BOLT,26171
310W3038-5,Boeing,BOLT AY,26172
422W1131-1A,Boeing,MECH AY,26173
422W1131-2A,Boeing,MECH AY,26174
422W1131-3A,Boeing,MECH AY,26175
422W1145-1,Boeing,BRACKET,26176
422W1150-7A,Boeing,TRIM,26177
422W1171-1A,Boeing,DEFAULT,26178
422W1171-2A,Boeing,FITTING,26179
422W1171-31A,Boeing,FITTING,26180
422W1173-1A,Boeing,SEAL AY,26181
422W1176-1A,Boeing,EDGE,26182
422W1176-2A,Boeing,EDGE,26183
422W2101-5,Boeing,FITTING,26184
422W2101-6,Boeing,FITTING,26185
42302-305,None Specified,FITTING,26186
423W1120-2A,Boeing,PLUG,26187
4256-02,Ontic Propeller Governor Components and Spare Part,DENSOMTR,26188
4292100-1,None Specified,ROLLER,26189
42D8331,Resource Data Pricing (Map to AVL),CRASH AXE ASSY,26190
42HY331448-3,None Specified,SELECTOR,26191
4305790050,None Specified,4305790050,26192
4305790060,AIRBUS SAS,TPMU TIRE PRESS,26193
4305890060,AIRBUS SAS,CMPNSTR,26194
4305890071,AIRBUS SAS,UNIT ASSY,26195
4305901160,AIRBUS SAS,PRESSURE SENSOR,26196
4305910630,AIRBUS SAS,SEAL,26197
4305990091,AIRBUS SAS,SENSOR-BRAKE TE,26198
4305990100,AIRBUS SAS,SENSOR ASSY,26199
4307458,TBA,SUPPORT,26200
4307465,TBA,FILTER,26201
4309197,Aviall Inventory Listing,SCREW,26202
43100-201,None Specified,BUCKLE,26203
4316441,None Specified,SHOCK,26204
4316487,TBA,TUBE,26205
431W1210-2A,Boeing,FITTING,26206
431W1210-3A,Boeing,FITTING,26207
431W1242-1,Boeing,SOCKET,26208
431W1242-2,Boeing,SOCKET,26209
431W1246-1A,Boeing,END CAP,26210
431W1246-2,Boeing,END CAP,26211
431W1246-6B,Boeing,END CAP,26212
431W1252-1,Boeing,SADDLE,26213
431W1252-10,Boeing,CAM ASSY,26214
431W1252-11,Boeing,CAM ASS,26215
431W1252-3,Boeing,BALL,26216
431W1252-4A,None Specified,PIVOT,26217
431W1252-5A,Boeing,PIVOT,26218
431W1252-7,Boeing,BOLT,26219
431W1252-73,None Specified,BOLT,26220
4321554,Zodiac,LOGO LIGHT FWD-,26221
4321561,Zodiac,LOGO LIGHT FWD-,26222
4321577,Zodiac,LOGO LIGHT AFT-,26223
4321584,Zodiac,LOGO LIGHT AFT-,26224
4326095,Zodiac,HOUSING,26225
4326147,TBA,RETAINER,26226
4326154,TBA,GASKET,26227
69B41604-1,Boeing,PAD,26228
69B41608-6,Boeing,STRAP A,26229
69B41608-7,Boeing,STRAP,26230
69B50572-1,Boeing,ROLLER,26231
69B50918-1,Boeing,HOLDER,26232
69B51689-3,Boeing,SUPPORT,26233
69B60110-3,TBA,SPACER,26234
69B60110-4,Goodrich (Lucas) Electrical Component Spare Parts,SPACER,26235
69B60259-6,Boeing,WASHER,26236
69B60734-1,Boeing,ROLLER,26237
69B60734-2,Goodrich (Lucas) Electrical Component Spare Parts,ROLLER,26238
69B60735-1,Boeing,ROLLERAY,26239
69B60735-2,TBA,ROLLER,26240
69B80006-1,None Specified,VALVE VENT,26241
69B80168-16,Boeing,WASHER,26242
69B80300-18,SPIRIT,STRAP,26243
69B80300-8,Boeing,STRAP,26244
69B80826-1,Boeing,FILLER,26245
69B81577-1,Boeing,NUT,26246
69B81577-2,Boeing,NUT,26247
69B82348-2,Boeing,CLIP,26248
69B82926-6,Boeing,SPACER,26249
69B82926-7,Boeing,SPACER,26250
69B82926-8,Boeing,SPACER,26251
69B82969-1,Boeing,BOLT,26252
69B83895-1,Boeing,ADAPTER,26253
69B90191-3,Boeing,GASKET,26254
69B90191-4,SPIRIT,Gasket,26255
69B92274-1,Boeing,STGR AY,26256
69B92485-1,Boeing,WASHER,26257
69B97200-3,Boeing,PIN,26258
6D227,TBA,VALVE AY,26259
7-43902-3,TBA,LATCH,26260
7-43902-4,TBA,LATCH,26261
7-44758-11,TBA,CONTROL,26262
7-44758-12,None Specified,FLUSH CABLE ASS,26263
7-44758-13,TBA,CONTROL,26264
7-45528-128,TBA,CABLE AY,26265
7-45528-70,TBA,CABLE AY,26266
7-45528-72,TBA,CABLE AY,26267
7-45528-74,TBA,CABLE AY,26268
7-45528-76,TBA,CABLE AY,26269
70-0424-1,Honeywell GA Components & Spare Parts,EMERG Y ALARM A,26270
700-871-8862-99,TBA,SEAL,26271
701300-500,AIRBUS SAS,CAMERA,26272
701300-501,TBA,CAMERA,26273
701310-500,TBA,CAMERA,26274
701435-500,TBA,TCIU,26275
702409-3013,TBA,IND,26276
702PB1,TBA,SWITCH,26277
705144,TBA,GASKET,26278
70720270-1,Honeywell Commercial Airline Components & Spare Pa,"DOOR, INLET, CO",26279
70720271-1,Honeywell Commercial Airline Components & Spare Pa,"DOOR, INLET, CO",26280
71234,NO MFG INFO,PUMP ASSY,26281
71404-1,None Specified,VALVE ASSEMBLY,26282
DA8980-6,Aviall Inventory Listing,PLATE,26283
DAMA15S,deHavilland Dash 7/8 & Twin Otter Airframe Spares,CONNECTOR,26284
DAS10-26A1-502,TBA,BEARING,26285
DAS16-40A1-509,TBA,BEARING,26286
DAT64-82B1-508,TBA,BEARING,26287
DB110777-007,TBA,COUPLER,26288
DB600504-25A,TBA,CABLE AY,26289
DB600504-26A,TBA,CABLE AY,26290
DB600600-109,TBA,CABLE AY,26291
DB600600-126,TBA,CABLE AY,26292
DB600601-073,TBA,CABLE AY,26293
DB600601-57A,TBA,CABLE AY,26294
DB600602-115,TBA,CABLE AY,26295
DB600602-132,TBA,CABLE AY,26296
DB600604-043,TBA,CABLE AY,26297
DB600604-059,TBA,CABLE AY,26298
DB600700-004,TBA,CABLE AY,26299
DB600700-013,TBA,CABLE AY,26300
DB600700-03A,TBA,CABLE AY,26301
DB600700-04A,TBA,CABLE AY,26302
DB600700-06A,TBA,CABLE AY,26303
DB600700-16A,TBA,CABLE AY,26304
DCT7900TS10A15,TBA,BOLT,26305
DDR8-104A1-501,TBA,BEARING,26306
DE791H,TBA,BRACKET,26307
DE791T,TBA,MOUNT,26308
DE822,TBA,MOUNT,26309
DE837,TBA,ISOLATOR,26310
DK100,EUROCOPTER-FRANCE,ULB BATTERY,26311
DLH2051-001,TBA,CONTAINR,26312
DM1601354-001,Resource Data Pricing (Map to AVL),ANTENNA (S/N MU,26313
DM8-10A1-501,TBA,BEARING,26314
DMC50-17,Resource Data Pricing (Map to AVL),VHF ANTEENA ASS,26315
DMD12-10E1-501,TBA,BEARING,26316
DMH5-8A1-502,TBA,BEARING,26317
DMN27-2,Cessna Citation Airframe Components & Spare Parts,ANTENNA: MARKER,26318
DMN56-1,None Specified,ANTENNA,26319
DNM100-137-02,TBA,LCD,26320
DPY7900P10FB3,Aviall Inventory Listing,SCREW-CAPTIVE,26321
E72220-10,TBA,GENERATR,26322
E72230-09,AIRBUS SAS,GENERATOR,26323
E72240-09,AIRBUS SAS,GENERATOR,26324
E91,TBA,BATTERY,26325
EAD0702-011AH,TBA,LAVATORY,26326
EAD0713-011AH,TBA,LAVATORY,26327
EAD0714-011AH,TBA,LAVATORY,26328
EAD0719-022AH,TBA,LAVATORY,26329
EAD0719-031AH,TBA,LAVATORY,26330
EAD0720-022AH,TBA,LAVATORY,26331
EAD0720-031AH,TBA,LAVATORY,26332
EAD0730-021AH,TBA,LAVATORY,26333
EAD0730-022AH,TBA,LAVATORY,26334
ELM1019-1,TBA,WASHER,26335
ELM1053-1,TBA,STAY,26336
ELM1057-1,Smith's Aerospace Actuation Systems Components and,RELAY,26337
0FB4110A16G01,Jamco America,RETAINER,26338
0FB4110A17G02,Jamco America,RETAINER,26339
0FB4110A18G02,Jamco America,RETAINER,26340
0FB4110A19G01,Jamco America,RETAINER,26341
0FB4110A19G02,Jamco America,RETAINER,26342
0FB4110A21G01,None Specified,RETAINER,26343
0FB4110A21G02,Jamco America,RETAINER,26344
0FB4110A25G02,Jamco America,RETAINER,26345
0FB4110A72G01,Jamco America,RETAINER,26346
0FB4110A72G02,Jamco America,RETAINER,26347
0FB4110A73G01,Jamco America,RETAINER,26348
0FB4110A73G02,Jamco America,RETAINER,26349
0FB4310A01G01,Jamco America,FLAT PATCH,26350
0FB4310A02G01,Jamco America,FLAT PATCH,26351
0FB4310A02G02,Jamco America,FLAT PATCH,26352
0FB4310A04G01,Jamco America,FLAT PATCH,26353
0FB4310A17G01,Jamco America,FLAT PATCH,26354
0FB4310A19G01,Jamco America,FLAT PATCH,26355
0FB4310A19G02,Jamco America,FLAT PATCH,26356
0FB4310A39G01,Jamco America,FLAT PATCH,26357
0FB4310A39G02,Jamco America,FLAT PATCH,26358
0FC3000A02G61,Jamco America,FLAP ASSY,26359
0FC3000A02G62,Jamco America,FLAP ASSY,26360
0FD1000A01G01,Jamco America,DISPENSER ASSY,26361
0FD1000A01G11,Jamco America,DISP ASSY,26362
0FD1000A03G01,Jamco America,DISPENSER ASSY,26363
0FD1000A10G01,Jamco America,DISP ASSY,26364
0FD1000A10G11,Jamco America,DISP ASSY,26365
0FD1000A11G11,Jamco America,DISP ASSY,26366
0FD1200A01G01,Jamco America,HINGE ASSY,26367
0FD1200A01G09,Jamco America,HINGE ASSY,26368
0FD1200A01G31,Jamco America,HINGE ASSY,26369
0FD1200A01G33,Jamco America,HINGE ASSY,26370
0FD1200A01G39,Jamco America,HINGE ASSY,26371
0FD1310A01M05,Jamco America,LATCH SPRING,26372
0FD1400A01M01,Jamco America,CATCH-SEATCOVER,26373
0FD1510A01M01,Jamco America,BUSHING,26374
0FE1100A01M07,Jamco America,LOWER PANEL,26375
0FE1100A01M08,Jamco America,LOWER PANEL,26376
0FE1100A01M27,Jamco America,LOWER PANEL,26377
0FE1100A01M28,Jamco America,LOWER PANEL,26378
0FE1100A02M27,Jamco America,LOWER PANEL,26379
0FE1100A02M28,Jamco America,LOWER PANEL,26380
0FE2000A01G07,Jamco America,LOWER PNL ASSY,26381
0FE2000A01G08,Jamco America,LOWER PNL ASSY,26382
0FE2000A01G27,Jamco America,LOWER PNL ASSY,26383
0FE2000A01G28,Jamco America,LOWER PNL ASSY,26384
0FE2000A02G27,Jamco America,LOWER PNL ASSY,26385
0FE2000A02G28,Jamco America,LOWER PNL ASSY,26386
